,Counts,instcount,condcount,varassign,varstore,uniqload,uniqstore,globalvar,localvar,sameloadtot,samestoretot,sameloadvar,samestorevar,avgsameload,avgsamestore,functioncalls,avgFuncParam,recursiveCall,pointerAlloc,varUsed,varAssign,arrayVars,arrayStore,arrayLoad,maxArraySize,minArraySize,floatTy,intTy,floatTyArith,intTyArith,intTyLog,basicBlocks,nullComp,loopCount,avgLoopDepth,avgLoopExits,loopHighInstCnt,avgBBLoops,condTrueLoops,eqCmp,tryBlock,catchBlock,avgPred,avgSucc,sideEnt
1684,1.0,263,20,70,36,38,32,4,66,32,4,18,4,0.8421049999999999,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,118,0,16,21,33,0,2,0,0,0,0,2,1421465,0,0,1.66667,0,23
1685,1.0,275,24,74,36,38,32,4,70,36,4,19,4,0.947368,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,126,0,16,25,37,0,2,0,0,0,0,2,1421775,0,0,1.64865,0,25
1686,1.0,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1424091,0,0,1.64516,0,21
1687,1.0,275,24,74,36,38,32,4,70,36,4,19,4,0.947368,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,126,0,16,25,37,0,2,0,0,0,0,2,1433115,0,0,1.64865,0,25
1688,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1435337,0,0,1.66667,0,21
1689,1.0,260,19,69,36,38,32,4,65,31,4,18,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,1443475,0,0,1.6875,0,23
1690,2.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1443761,0,0,1.66667,0,25
1691,4.0,245,14,64,36,36,32,4,60,28,4,16,4,0.777778,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,106,0,16,15,27,0,2,0,0,0,0,2,1445825,0,0,1.66667,0,19
1692,1.0,279,15,76,39,41,32,4,72,35,7,17,7,0.8536590000000001,0.21875,15,2.6,0,33,0.683333,0.533333,31,2,12,8,8,0,128,0,18,16,28,0,2,0,0,0,0,2,1445864,0,0,1.6785700000000001,0,20
1693,1.0,258,15,66,38,38,30,4,62,28,8,16,8,0.736842,0.266667,15,2.6,0,33,0.633333,0.5,25,0,11,8,8,0,120,0,20,17,27,0,2,0,0,0,0,2,1445886,0,0,1.7407400000000002,0,21
1694,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1457237,0,0,1.66667,0,21
1695,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1465661,0,0,1.66667,0,25
1696,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1467809,0,0,1.66667,0,21
1697,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1476233,0,0,1.66667,0,25
1698,1.0,251,16,66,36,38,32,4,62,28,4,16,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,29,0,2,0,0,0,0,2,1478299,0,0,1.68966,0,21
1699,1.0,257,18,68,36,38,32,4,64,30,4,17,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1485861,0,0,1.7096799999999999,0,23
1700,2.0,269,22,72,36,38,32,4,68,34,4,19,4,0.8947370000000001,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,35,0,2,0,0,0,0,2,1486123,0,0,1.6857099999999998,0,25
1701,4.0,248,15,65,36,37,32,4,61,28,4,16,4,0.756757,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,108,0,16,16,28,0,2,0,0,0,0,2,1488090,0,0,1.6428599999999998,0,19
1702,1.0,282,16,77,39,42,32,4,73,35,7,17,7,0.833333,0.21875,15,2.6,0,33,0.7,0.533333,31,2,12,8,8,0,130,0,18,17,29,0,2,0,0,0,0,2,1488135,0,0,1.65517,0,20
1703,1.0,261,16,67,38,39,30,4,63,28,8,16,8,0.717949,0.266667,15,2.6,0,33,0.65,0.5,25,0,11,8,8,0,122,0,20,18,28,0,2,0,0,0,0,2,1488161,0,0,1.71429,0,21
1704,1.0,278,25,75,36,38,32,4,71,37,4,19,4,0.973684,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,128,0,16,26,38,0,2,0,0,0,0,2,1497904,0,0,1.63158,0,25
1705,1.0,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1500282,0,0,1.64516,0,21
1706,1.0,263,20,70,36,38,32,4,66,32,4,18,4,0.8421049999999999,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,118,0,16,21,33,0,2,0,0,0,0,2,1508996,0,0,1.66667,0,23
1707,1.0,275,24,74,36,38,32,4,70,36,4,19,4,0.947368,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,126,0,16,25,37,0,2,0,0,0,0,2,1509306,0,0,1.64865,0,25
1708,1.0,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1511622,0,0,1.64516,0,21
1709,1.0,263,20,70,36,38,32,4,66,32,4,18,4,0.8421049999999999,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,118,0,16,21,33,0,2,0,0,0,0,2,1520336,0,0,1.66667,0,23
1710,1.0,275,24,74,36,38,32,4,70,36,4,19,4,0.947368,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,126,0,16,25,37,0,2,0,0,0,0,2,1520646,0,0,1.64865,0,25
1711,2.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1522868,0,0,1.66667,0,21
1712,1.0,260,19,69,36,38,32,4,65,31,4,18,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,1531006,0,0,1.6875,0,23
1713,2.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1531292,0,0,1.66667,0,25
1714,4.0,245,14,64,36,36,32,4,60,28,4,16,4,0.777778,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,106,0,16,15,27,0,2,0,0,0,0,2,1533356,0,0,1.66667,0,19
1715,1.0,279,15,76,39,41,32,4,72,35,7,17,7,0.8536590000000001,0.21875,15,2.6,0,33,0.683333,0.533333,31,2,12,8,8,0,128,0,18,16,28,0,2,0,0,0,0,2,1533395,0,0,1.6785700000000001,0,20
1716,1.0,258,15,66,38,38,30,4,62,28,8,16,8,0.736842,0.266667,15,2.6,0,33,0.633333,0.5,25,0,11,8,8,0,120,0,20,17,27,0,2,0,0,0,0,2,1533417,0,0,1.7407400000000002,0,21
1717,1.0,275,24,74,36,38,32,4,70,36,4,19,4,0.947368,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,126,0,16,25,37,0,2,0,0,0,0,2,1542546,0,0,1.64865,0,25
1718,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1544768,0,0,1.66667,0,21
1719,1.0,260,19,69,36,38,32,4,65,31,4,17,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,1552906,0,0,1.6875,0,23
1720,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1553192,0,0,1.66667,0,25
1721,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1555340,0,0,1.66667,0,21
1722,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1563764,0,0,1.66667,0,25
1723,1.0,251,16,66,36,38,32,4,62,28,4,16,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,29,0,2,0,0,0,0,2,1565830,0,0,1.68966,0,21
1724,1.0,257,18,68,36,38,32,4,64,30,4,17,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1573392,0,0,1.7096799999999999,0,23
1725,2.0,269,22,72,36,38,32,4,68,34,4,19,4,0.8947370000000001,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,35,0,2,0,0,0,0,2,1573654,0,0,1.6857099999999998,0,25
1726,3.0,248,15,65,36,37,32,4,61,28,4,16,4,0.756757,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,108,0,16,16,28,0,2,0,0,0,0,2,1575621,0,0,1.6428599999999998,0,19
1727,1.0,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1587813,0,0,1.64516,0,21
1728,1.0,275,24,74,36,38,32,4,70,36,4,19,4,0.947368,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,126,0,16,25,37,0,2,0,0,0,0,2,1596837,0,0,1.64865,0,25
1729,1.0,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1599153,0,0,1.64516,0,21
1730,1.0,275,24,74,36,38,32,4,70,36,4,19,4,0.947368,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,126,0,16,25,37,0,2,0,0,0,0,2,1608177,0,0,1.64865,0,25
1731,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1610399,0,0,1.66667,0,21
1732,1.0,260,19,69,36,38,32,4,65,31,4,18,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,1618537,0,0,1.6875,0,23
1733,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1618823,0,0,1.66667,0,25
1734,3.0,245,14,64,36,36,32,4,60,28,4,16,4,0.777778,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,106,0,16,15,27,0,2,0,0,0,0,2,1620887,0,0,1.66667,0,19
1735,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1632299,0,0,1.66667,0,21
1736,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1640723,0,0,1.66667,0,25
1737,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1642871,0,0,1.66667,0,21
1738,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1651295,0,0,1.66667,0,25
1739,1.0,251,16,66,36,38,32,4,62,28,4,16,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,29,0,2,0,0,0,0,2,1653361,0,0,1.68966,0,21
1740,1.0,257,18,68,36,38,32,4,64,30,4,17,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1660923,0,0,1.7096799999999999,0,23
1741,1.0,269,22,72,36,38,32,4,68,34,4,19,4,0.8947370000000001,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,35,0,2,0,0,0,0,2,1661185,0,0,1.6857099999999998,0,25
1742,4.0,248,15,65,36,37,32,4,61,28,4,16,4,0.756757,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,108,0,16,16,28,0,2,0,0,0,0,2,1663152,0,0,1.6428599999999998,0,19
1743,1.0,282,16,77,39,42,32,4,73,35,7,17,7,0.833333,0.21875,15,2.6,0,33,0.7,0.533333,31,2,12,8,8,0,130,0,18,17,29,0,2,0,0,0,0,2,1663197,0,0,1.65517,0,20
1744,1.0,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1675344,0,0,1.64516,0,21
1745,1.0,275,24,74,36,38,32,4,70,36,4,19,4,0.947368,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,126,0,16,25,37,0,2,0,0,0,0,2,1684368,0,0,1.64865,0,25
1746,1.0,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1686684,0,0,1.64516,0,21
1747,1.0,275,24,74,36,38,32,4,70,36,4,19,4,0.947368,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,126,0,16,25,37,0,2,0,0,0,0,2,1695708,0,0,1.64865,0,25
1748,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1697930,0,0,1.66667,0,21
1749,1.0,260,19,69,36,38,32,4,65,31,4,18,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,1706068,0,0,1.6875,0,23
1750,2.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1706354,0,0,1.66667,0,25
1751,3.0,245,14,64,36,36,32,4,60,28,4,16,4,0.777778,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,106,0,16,15,27,0,2,0,0,0,0,2,1708418,0,0,1.66667,0,19
1752,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1719830,0,0,1.66667,0,21
1753,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1728254,0,0,1.66667,0,25
1754,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1730402,0,0,1.66667,0,21
1755,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1738826,0,0,1.66667,0,25
1756,1.0,251,16,66,36,38,32,4,62,28,4,16,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,29,0,2,0,0,0,0,2,1740892,0,0,1.68966,0,21
1757,1.0,257,18,68,36,38,32,4,64,30,4,17,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1748454,0,0,1.7096799999999999,0,23
1758,1.0,269,22,72,36,38,32,4,68,34,4,19,4,0.8947370000000001,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,35,0,2,0,0,0,0,2,1748716,0,0,1.6857099999999998,0,25
1759,3.0,248,15,65,36,37,32,4,61,28,4,16,4,0.756757,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,108,0,16,16,28,0,2,0,0,0,0,2,1750683,0,0,1.6428599999999998,0,19
1760,1.0,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1762875,0,0,1.64516,0,21
1761,1.0,275,24,74,36,38,32,4,70,36,4,19,4,0.947368,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,126,0,16,25,37,0,2,0,0,0,0,2,1771899,0,0,1.64865,0,25
1762,1.0,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1774215,0,0,1.64516,0,21
1763,1.0,275,24,74,36,38,32,4,70,36,4,19,4,0.947368,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,126,0,16,25,37,0,2,0,0,0,0,2,1783239,0,0,1.64865,0,25
1764,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1785461,0,0,1.66667,0,21
1765,1.0,260,19,69,36,38,32,4,65,31,4,18,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,1793599,0,0,1.6875,0,23
1766,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1793885,0,0,1.66667,0,25
1767,3.0,245,14,64,36,36,32,4,60,28,4,16,4,0.777778,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,106,0,16,15,27,0,2,0,0,0,0,2,1795949,0,0,1.66667,0,19
1768,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1807361,0,0,1.66667,0,21
1769,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1815785,0,0,1.66667,0,25
1770,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1826357,0,0,1.66667,0,25
1771,1.0,251,16,66,36,38,32,4,62,28,4,16,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,29,0,2,0,0,0,0,2,1828423,0,0,1.68966,0,21
1772,1.0,257,18,68,36,38,32,4,64,30,4,17,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1835985,0,0,1.7096799999999999,0,23
1773,1.0,269,22,72,36,38,32,4,68,34,4,19,4,0.8947370000000001,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,35,0,2,0,0,0,0,2,1836247,0,0,1.6857099999999998,0,25
1774,4.0,248,15,65,36,37,32,4,61,28,4,16,4,0.756757,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,108,0,16,16,28,0,2,0,0,0,0,2,1838214,0,0,1.6428599999999998,0,19
1775,1.0,282,16,77,39,42,32,4,73,35,7,17,7,0.833333,0.21875,15,2.6,0,33,0.7,0.533333,31,2,12,8,8,0,130,0,18,17,29,0,2,0,0,0,0,2,1838259,0,0,1.65517,0,20
1776,1.0,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1850406,0,0,1.64516,0,21
1777,1.0,275,24,74,36,38,32,4,70,36,4,19,4,0.947368,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,126,0,16,25,37,0,2,0,0,0,0,2,1859430,0,0,1.64865,0,25
1778,1.0,257,18,68,36,38,32,4,64,30,4,18,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1861746,0,0,1.64516,0,21
1779,1.0,275,24,74,36,38,32,4,70,36,4,19,4,0.947368,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,126,0,16,25,37,0,2,0,0,0,0,2,1870770,0,0,1.64865,0,25
1780,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1872992,0,0,1.66667,0,21
1781,1.0,260,19,69,36,38,32,4,65,31,4,18,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,1881130,0,0,1.6875,0,23
1782,2.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1881416,0,0,1.66667,0,25
1783,3.0,245,14,64,36,36,32,4,60,28,4,16,4,0.777778,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,106,0,16,15,27,0,2,0,0,0,0,2,1883480,0,0,1.66667,0,19
1784,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1894892,0,0,1.66667,0,21
1785,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1903316,0,0,1.66667,0,25
1786,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1905464,0,0,1.66667,0,21
1787,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1913888,0,0,1.66667,0,25
1788,1.0,251,16,66,36,38,32,4,62,28,4,16,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,29,0,2,0,0,0,0,2,1915954,0,0,1.68966,0,21
1789,1.0,257,18,68,36,38,32,4,64,30,4,17,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,1923516,0,0,1.7096799999999999,0,23
1790,1.0,269,22,72,36,38,32,4,68,34,4,19,4,0.8947370000000001,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,35,0,2,0,0,0,0,2,1923778,0,0,1.6857099999999998,0,25
1791,3.0,248,15,65,36,37,32,4,61,28,4,16,4,0.756757,0.125,14,2.57143,0,33,0.616667,0.533333,24,2,8,8,8,0,108,0,16,16,28,0,2,0,0,0,0,2,1925745,0,0,1.6428599999999998,0,19
1792,1.0,275,24,74,36,38,32,4,70,36,4,19,4,0.947368,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,126,0,16,25,37,0,2,0,0,0,0,2,1946961,0,0,1.64865,0,25
1793,1.0,275,24,74,36,38,32,4,70,36,4,19,4,0.947368,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,126,0,16,25,37,0,2,0,0,0,0,2,1958301,0,0,1.64865,0,25
1794,1.0,254,17,67,36,38,32,4,63,29,4,17,4,0.763158,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,112,0,16,18,30,0,2,0,0,0,0,2,1960523,0,0,1.66667,0,21
1795,1.0,260,19,69,36,38,32,4,65,31,4,18,4,0.815789,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,116,0,16,20,32,0,2,0,0,0,0,2,1968661,0,0,1.6875,0,23
1796,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1968947,0,0,1.66667,0,25
1797,3.0,245,14,64,36,36,32,4,60,28,4,16,4,0.777778,0.125,14,2.57143,0,33,0.6,0.533333,24,2,8,8,8,0,106,0,16,15,27,0,2,0,0,0,0,2,1971011,0,0,1.66667,0,19
1798,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,1990847,0,0,1.66667,0,25
1799,1.0,272,23,73,36,38,32,4,69,35,4,19,4,0.921053,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,124,0,16,24,36,0,2,0,0,0,0,2,2001419,0,0,1.66667,0,25
1800,1.0,251,16,66,36,38,32,4,62,28,4,16,4,0.736842,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,110,0,16,17,29,0,2,0,0,0,0,2,2003485,0,0,1.68966,0,21
1801,1.0,257,18,68,36,38,32,4,64,30,4,17,4,0.789474,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,114,0,16,19,31,0,2,0,0,0,0,2,2011047,0,0,1.7096799999999999,0,23
1802,1.0,269,22,72,36,38,32,4,68,34,4,19,4,0.8947370000000001,0.125,14,2.57143,0,33,0.633333,0.533333,24,2,8,8,8,0,122,0,16,23,35,0,2,0,0,0,0,2,2011309,0,0,1.6857099999999998,0,25
